-0.832050323,0.554700196,-0.656780601,0.754081726,0.524097919,0.851657987,0.807390809,0.590017021,-0.365087628,0.930973172,-0.168296203,0.985736489,-0.233373016,0.972387314,-0.250962585,0.967996776,-0.089637883,0.995974422,0.116841629,0.993150532,0,1,0.196115538,0.980580807,0.153706864,0.988116503,-0.052558713,0.998617828,-0.578017294,-0.816024542,-0.380749911,-0.924678028,0.405064285,0.914288223,-0.175790787,0.984427571,-0.794357479,-0.607450545,-0.707106769,-0.707106769
-0.764291227,0.644871235,-0.637568057,0.770394027,0.509803057,0.860291123,0.820904493,0.571065485,-0.343192935,0.939264953,-0.230466425,0.973080277,-0.269629776,0.962964058,-0.119145282,0.992876828,-0.078191213,0.996938407,0.121541314,0.992586374,0.032240905,0.999480128,0.039968308,0.99920094,0.150442034,0.988618851,-0.137568206,0.990492284,-0.5623101,-0.82692647,-0.196116135,-0.980580688,0.371390611,0.928476691,-0.152057216,0.98837167,-0.832050145,-0.554700375,-0.591363788,-0.806404889
-0.764291704,0.644870698,-0.678280294,0.734803259,0.509802341,0.860291541,0.800000429,0.599999428,-0.343981534,0.938976407,-0.211332679,0.977414191,-0.259973675,0.96561569,-0.196116135,0.980580688,-0.069829166,0.997558951,0.12154144,0.992586374,0,1,0.039967738,0.999201,0.160918668,0.986967683,-0.05872212,0.998274386,-0.624695063,-0.780868828,-0.196115896,-0.980580747,0.381330967,0.924438596,-0.114624351,0.993408918,-0.794357538,-0.607450485,-0.658504486,-0.752576828
-0.797092199,0.603857636,-0.644871235,0.764291227,0.4997226,0.866185486,0.854787409,0.518978298,-0.3713907,0.928476691,-0.14834033,0.988936365,-0.269630015,0.962963998,-0.250962347,0.967996836,-0.115722105,0.993281603,0.126254335,0.991997898,0.037011795,0.999314845,0.152056903,0.98837173,0.147311375,0.989090145,-0.107481867,0.994207025,-0.562309802,-0.826926649,-0.40081954,-0.916157007,0.373340547,0.92769438,-0.136637434,0.99062115,-0.771930218,-0.635707259,-0.683940589,-0.729537725
-0.644871116,0.764291346,-0.566528857,0.824041903,0.660628021,0.750713408,0.851658106,0.5240978,-0.265362114,0.964148819,-0.094809391,0.995495439,-0.196115986,0.980580688,-0.076696053,0.997054517,-0.009433576,0.999955475,0.185407758,0.982661664,0.250962347,0.967996836,0.304775804,0.952424109,0.221186593,0.975231528,0.027016975,0.999634981,-0.588171661,-0.808736086,-0.524096608,-0.851658821,0.434452832,0.900694609,-0.037011739,0.999314845,-0.759256542,-0.650791466,-0.678279161,-0.734804273
-0.658504367,0.752576888,-0.560848355,0.82791853,0.645942748,0.763385832,0.881479919,0.472221553,-0.257110864,0.966381907,-0.141421229,0.989949524,-0.07974492,0.996815324,-0.073872127,0.997267723,-0.018688343,0.999825358,0.247003689,0.969014525,0.29408583,0.955779016,0.32711041,0.944986105,0.213696808,0.976900041,0.052558649,0.998617828,-0.571064591,-0.820905149,-0.393918544,-0.919145346,0.447213441,0.894427299,0,1,-0.806405604,-0.591362894,-0.707106054,-0.707107484
-0.646977484,0.762509108,-0.502135038,0.864789248,0.677057028,0.735930562,0.842271209,0.539053977,-0.254925847,0.966960609,-0.071247242,0.997458696,-0.157990128,0.987440705,-0.038433235,0.999261141,-0.009433476,0.999955475,0.238221601,0.971210837,0.327110499,0.944986105,0.338719517,0.940887392,0.221186519,0.975231528,0.107481971,0.994207025,-0.588172138,-0.808735788,-0.470588326,-0.882352889,0.455475748,0.890248179,0.038433235,0.999261141,-0.780868828,-0.624695063,-0.678279757,-0.734803736
-0.73105514,0.682318389,-0.510538876,0.859854698,0.628337383,0.777940989,0.849640131,0.527362883,-0.257110864,0.966381907,-0.066518717,0.997785151,-0.076696381,0.997054517,0,1,0,1,0.305427611,0.952215314,0.306009293,0.952028513,0.461352587,0.887216866,0.22337608,0.974732339,0.107482024,0.994207025,-0.578017175,-0.816024601,-0.536875665,-0.843661368,0.488287032,0.872683108,0.039967991,0.99920094,-0.847999096,-0.529997706,-0.707105875,-0.707107723
-0.656780958,0.754081428,-0.458642423,0.888620913,0.658504784,0.75257653,0.860291481,0.509802461,-0.231620491,0.972806215,-0.048722792,0.998812318,0,1,0,1,0,1,0.387232482,0.92198211,0.336336315,0.941741943,0.461352944,0.887216687,0.259601176,0.965715945,0.13756831,0.990492284,-0.594391525,-0.804175794,-0.554699123,-0.832050979,0.507985175,0.861365795,0.188847288,0.98200649,-0.88378787,-0.467887849,-0.752577186,-0.658504069
-0.618872225,0.785491705,-0.490261197,0.871575594,0.693108976,0.720832765,0.826926291,0.562310338,-0.216015503,0.976389945,-0.046461355,0.998920083,0,1,0,1,0.044999454,0.998987019,0.316227615,0.948683381,0.371390998,0.928476572,0.447213292,0.894427359,0.272152632,0.962254107,0.181162491,0.983453155,-0.658504367,-0.752576947,-0.413803637,-0.910366178,0.498283893,0.867013931,0.114624307,0.993408918,-0.847998619,-0.529998481,-0.707106292,-0.707107246
-0.682318091,0.731055379,-0.578747153,0.815507054,0.734803736,0.678279817,0.807391167,0.590016544,-0.267643809,0.963517904,-0.118213162,0.992988229,-0.039967705,0.999201,-0.038433515,0.999261141,-0.019227229,0.999815166,0.255391091,0.966837823,0.284088284,0.95879811,0.338719577,0.940887392,0.218029574,0.975942135,0.104684837,0.994505465,-0.611447632,-0.791284919,-0.524096668,-0.851658762,0.460004836,0.887916386,0.038433149,0.9992612,-0.78086859,-0.624695301,-0.776114523,-0.630591989
-0.679408252,0.733760476,-0.591363847,0.806404889,0.677056253,0.735931277,0.816024244,0.578017652,-0.274721235,0.96152389,-0.099503763,0.995037198,-0.224858984,0.974391341,-0.041630577,0.99913305,-0.019044185,0.999818623,0.237868637,0.971297324,0.209529042,0.977802396,0.316228002,0.948683202,0.220260859,0.975440979,0.083045565,0.996545732,-0.571064234,-0.820905387,-0.524098098,-0.851657927,0.451508522,0.89226681,0,1,-0.800000548,-0.599999249,-0.678279817,-0.734803736
